NHA_NAME,sex,age,day,month,year,fel_misd
Dietz,1,19,4,0,2021,1
Dietz,1,19,4,0,2021,1
Dietz,1,19,4,0,2021,1
Flowing Wells,1,28,5,0,2021,2
Menlo Park,1,31,5,0,2021,5
Menlo Park,1,31,5,0,2021,2
Menlo Park,1,31,5,0,2021,2
Menlo Park,1,31,5,0,2021,2
Midvale Park,0,19,5,0,2021,2
Midvale Park,1,19,5,0,2021,2
San Clemente,1,28,5,0,2021,2
Groves Lincoln Park,1,23,5,0,2021,2
Rancho Buena,1,32,5,0,2021,2
Rancho Buena,1,32,5,0,2021,2
Rancho Buena,1,32,5,0,2021,2
Rancho Buena,1,32,5,0,2021,2
Rancho Buena,1,32,5,0,2021,2
Rancho Buena,1,32,5,0,2021,2
San Clemente,1,28,5,0,2021,2
San Clemente,1,28,5,0,2021,2
Arroyo Chico,1,24,5,0,2021,2
Arroyo Chico,1,24,5,0,2021,2
Arroyo Chico,1,24,5,0,2021,2
Arroyo Chico,1,24,5,0,2021,5
San Clemente,1,28,5,0,2021,2
Feldman`s,1,40,5,0,2021,2
North University,0,61,2,0,2021,1
Mountain View,1,32,5,0,2021,2
Garden District,1,39,5,0,2021,2
Garden District,1,29,5,0,2021,2
Midvale Park,1,25,5,0,2021,2
Downtown,1,41,4,0,2021,2
Naylor,1,32,5,0,2021,1
Naylor,1,32,5,0,2021,1
Naylor,1,32,5,0,2021,2
A Mountain,1,61,3,0,2021,2
A Mountain,1,61,3,0,2021,2
A Mountain,1,61,3,0,2021,2
Hedrick Acres,0,15,6,0,2021,2
Sunnyside,1,43,6,0,2021,2
Palo Verde Park,1,45,6,0,2021,2
Palo Verde Park,1,45,6,0,2021,2
Sunnyside,1,43,6,0,2021,5
Dietz,0,36,0,0,2021,2
Myers,1,35,0,0,2021,2
Myers,1,35,0,0,2021,2
Myers,0,36,0,0,2021,2
Myers,0,36,0,0,2021,1
Myers,0,36,0,0,2021,1
Dodge Flower,1,24,1,0,2021,2
Palo Verde Park,1,54,1,0,2021,2
Dodge Flower,1,24,1,0,2021,2
Amphi,1,  ,0,0,2021,1
Palo Verde Park,1,54,1,0,2021,2
Roberts,1,39,1,0,2021,2
Roberts,1,39,1,0,2021,2
Miracle Manor,1,42,0,0,2021,2
Miracle Manor,1,42,0,0,2021,2
Miracle Manor,1,42,0,0,2021,2
Corbett,0,34,1,0,2021,2
Corbett,0,34,1,0,2021,2
Balboa Heights,1,35,1,0,2021,2
Corbett,0,34,1,0,2021,5
Balboa Heights,1,35,1,0,2021,2
Balboa Heights,1,35,1,0,2021,2
Dodge Flower,1,46,1,0,2021,1
Dodge Flower,1,46,1,0,2021,1
Dodge Flower,1,46,1,0,2021,1
Balboa Heights,1,35,1,0,2021,2
Dodge Flower,1,46,1,0,2021,1
Dodge Flower,1,46,1,0,2021,1
Keeling,0,34,1,0,2021,2
Sunnyside,1,44,1,0,2021,2
El Cortez,0,36,1,0,2021,2
Julia Keen,0,35,1,0,2021,2
Julia Keen,0,35,1,0,2021,2
Julia Keen,0,35,1,0,2021,2
Carriage Park,0,77,1,0,2021,2
Carriage Park,0,77,1,0,2021,2
West University,1,32,1,0,2021,2
Carriage Park,0,77,1,0,2021,2
Barrio Hollywood,1,  ,1,0,2021,1
Barrio Nopal,1,27,1,0,2021,2
Barrio Nopal,1,27,1,0,2021,2
Barrio Nopal,1,27,1,0,2021,2
Elvira,1,35,1,0,2021,1
Barrio Nopal,1,27,1,0,2021,2
Elvira,1,35,1,0,2021,2
Elvira,1,35,1,0,2021,2
Elvira,1,35,1,0,2021,2
Elvira,1,35,1,0,2021,2
Elvira,1,35,1,0,2021,2
Cherry Avenue,0,16,1,0,2021,2
Cherry Avenue,0,16,1,0,2021,2
Peter Howell,1,51,1,0,2021,2
Peter Howell,1,51,1,0,2021,2
Peter Howell,1,51,1,0,2021,2
Dodge Flower,1,24,1,0,2021,2
Dodge Flower,1,24,1,0,2021,2
Dodge Flower,1,24,1,0,2021,2
Peter Howell,1,51,1,0,2021,2
Dodge Flower,1,24,1,0,2021,2
Miracle Manor,1,44,1,0,2021,2
Midvale Park,1,34,1,0,2021,2
Midvale Park,0,50,1,0,2021,2
Corbett,1,49,1,0,2021,1
Midvale Park,0,50,1,0,2021,2
Corbett,1,49,1,0,2021,1
Dodge Flower,1,27,2,0,2021,2
Sunnyside,0,35,1,0,2021,2
Dodge Flower,1,27,2,0,2021,2
Hedrick Acres,1,31,2,0,2021,1
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Palo Verde Park,1,52,6,0,2021,2
Mountain First Avenue,1,55,5,0,2021,2
Carriage Park,1,22,6,0,2021,1
Palo Verde Park,1,52,6,0,2021,2
Carriage Park,1,32,6,0,2021,2
Carriage Park,1,22,6,0,2021,1
South Harrison,1,26,6,0,2021,2
Dietz,1,15,0,0,2021,2
Dietz,1,15,0,0,2021,2
Dietz,1,17,0,0,2021,2
Dietz,0,15,0,0,2021,2
Midvale Park,0,34,6,0,2021,2
Midvale Park,0,34,6,0,2021,2
Midvale Park,0,34,6,0,2021,2
Midvale Park,0,34,6,0,2021,2
Midvale Park,0,34,6,0,2021,2
Dietz,0,17,0,0,2021,2
Midvale Park,0,34,6,0,2021,2
Myers,1,49,6,0,2021,2
Myers,1,49,6,0,2021,2
Myers,1,49,6,0,2021,2
Myers,1,49,6,0,2021,2
Myers,1,49,6,0,2021,2
Myers,1,49,6,0,2021,2
Bravo Park Lane,1,38,6,0,2021,1
Bravo Park Lane,1,38,6,0,2021,1
Peter Howell,1,33,6,0,2021,1
Peter Howell,1,33,6,0,2021,1
Peter Howell,1,33,6,0,2021,1
Roberts,1,22,6,0,2021,2
Roberts,1,22,6,0,2021,2
Roberts,1,22,6,0,2021,2
Roberts,1,22,6,0,2021,2
Roberts,1,22,6,0,2021,2
Roberts,1,22,6,0,2021,2
Myers,1,21,6,0,2021,1
Roberts,1,22,6,0,2021,2
Myers,1,21,6,0,2021,2
El Rio Acres,0,14,6,0,2021,2
El Rio Acres,0,14,6,0,2021,2
El Rio Acres,0,14,6,0,2021,2
El Rio Acres,0,14,6,0,2021,2
El Rio Acres,0,14,6,0,2021,2
Downtown,1,20,6,0,2021,4
Downtown,1,20,6,0,2021,4
Downtown,1,20,6,0,2021,2
Downtown,1,20,6,0,2021,2
Barrio Nopal,1,19,5,0,2021,4
Barrio Nopal,1,19,5,0,2021,4
Barrio Nopal,1,19,5,0,2021,2
Corbett,1,18,6,0,2021,2
Amphi,1,47,6,0,2021,2
Amphi,1,37,6,0,2021,2
Copper Vista,1,23,6,0,2021,2
Copper Vista,1,23,6,0,2021,2
Dunbar Spring,1,30,6,0,2021,2
Dunbar Spring,1,30,6,0,2021,2
Old Spanish Trail,1,25,6,0,2021,2
Toumey Park,0,37,5,0,2021,5
Toumey Park,0,37,5,0,2021,2
Toumey Park,0,37,5,0,2021,2
Toumey Park,0,37,5,0,2021,2
Toumey Park,0,37,5,0,2021,2
Toumey Park,0,37,5,0,2021,2
Toumey Park,0,37,5,0,2021,2
Toumey Park,0,37,5,0,2021,2
Toumey Park,0,37,5,0,2021,2
North Dodge,1,28,6,0,2021,2
North Dodge,1,28,6,0,2021,2
El Gheko,1,18,6,0,2021,2
Midvale Park,0,32,6,0,2021,2
Menlo Park,1,30,6,0,2021,2
Menlo Park,1,30,6,0,2021,1
Flowing Wells,1,29,0,0,2021,2
Amphi,1,26,5,0,2021,1
Rose,0,23,5,0,2021,2
Amphi,1,26,5,0,2021,2
Amphi,1,26,5,0,2021,2
Rose,0,23,5,0,2021,2
Amphi,1,26,5,0,2021,2
West University,1,49,5,0,2021,2
Amphi,1,26,5,0,2021,2
Midvale Park,0,35,5,0,2021,2
Midvale Park,1,23,5,0,2021,2
Midvale Park,0,23,5,0,2021,2
Rose,1,23,5,0,2021,5
Rose,1,23,5,0,2021,2
Downtown,1,64,5,0,2021,2
Wakefield,1,49,5,0,2021,2
Rose,1,23,5,0,2021,1
Colonia Del Valle,1,22,5,0,2021,2
Roberts,0,40,4,0,2021,2
Pueblo Gardens,1,41,5,0,2021,2
Colonia Del Valle,1,22,5,0,2021,2
Coronado Heights,0,23,5,0,2021,1
Coronado Heights,0,23,5,0,2021,1
Limberlost,0,19,3,0,2021,2
Colonia Del Valle,1,22,5,0,2021,2
Limberlost,1,19,3,0,2021,2
Keeling,1,26,5,0,2021,2
Sewell,1,19,5,0,2021,2
Midvale Park,0,35,5,0,2021,2
Sewell,1,19,5,0,2021,2
Coronado Heights,1,22,5,0,2021,2
Midvale Park,0,35,5,0,2021,2
Midvale Park,0,38,5,0,2021,2
Midvale Park,0,38,5,0,2021,2
Sunnyside,1,19,5,0,2021,5
Sunnyside,1,19,5,0,2021,5
Sunnyside,1,19,5,0,2021,2
Sunnyside,1,19,5,0,2021,2
Sunnyside,1,19,5,0,2021,2
Sunnyside,1,19,5,0,2021,2
Sunnyside,1,19,5,0,2021,2
Sunnyside,1,19,5,0,2021,2
Sunnyside,1,19,5,0,2021,2
Dietz,1,39,6,0,2021,2
Barrio Santa Rosa,1,33,5,0,2021,2
Sunnyside,1,32,6,0,2021,2
Sunnyside,1,32,6,0,2021,2
Sunnyside,1,32,6,0,2021,5
Hedrick Acres,1,27,6,0,2021,1
Coronado Heights,1,50,5,0,2021,1
Hedrick Acres,1,27,6,0,2021,1
Hedrick Acres,1,34,6,0,2021,1
Oak Flower,1,28,6,0,2021,1
Hedrick Acres,1,34,6,0,2021,1
Oak Flower,1,28,6,0,2021,1
Amphi,1,45,6,0,2021,2
Oak Flower,1,28,6,0,2021,1
Amphi,1,45,6,0,2021,2
Palo Verde,1,21,6,0,2021,2
Palo Verde,0,24,6,0,2021,2
Palo Verde,0,24,6,0,2021,2
Amphi,1,45,6,0,2021,2
Palo Verde,1,21,6,0,2021,2
Amphi,0,35,6,0,2021,2
Amphi,0,35,6,0,2021,5
Hedrick Acres,1,40,6,0,2021,2
Hedrick Acres,1,40,6,0,2021,2
Hedrick Acres,1,40,6,0,2021,2
Hedrick Acres,1,40,6,0,2021,2
Palo Verde,1,19,6,0,2021,2
Hedrick Acres,1,40,6,0,2021,2
Palo Verde,1,19,6,0,2021,2
Palo Verde,1,19,6,0,2021,2
Arroyo Chico,1,57,6,0,2021,2
Myers,1,19,6,0,2021,1
Myers,1,27,6,0,2021,2
South Harrison,1,31,5,0,2021,4
Westside Development,1,27,6,0,2021,1
Westside Development,1,27,6,0,2021,1
North Dodge,1,35,6,0,2021,2
North Dodge,1,35,6,0,2021,2
North Dodge,1,35,6,0,2021,2
North Dodge,1,35,6,0,2021,2
Santa Rita Park - West Ochoa,0,32,6,0,2021,2
Myers,1,35,1,0,2021,2
Myers,1,35,1,0,2021,4
Myers,1,35,1,0,2021,4
Myers,1,35,1,0,2021,4
Myers,1,17,6,0,2021,1
Amphi,1,25,6,0,2021,2
Amphi,1,25,6,0,2021,5
Amphi,1,25,6,0,2021,2
Myers,1,35,1,0,2021,4
Arroyo Chico,1,32,6,1,2021,2
Miracle Manor,1,36,6,1,2021,2
Miracle Manor,1,36,6,1,2021,2
Miracle Manor,1,36,6,1,2021,2
Rancho Buena,1,14,6,1,2021,2
Rancho Buena,1,14,6,1,2021,2
Miracle Manor,1,36,6,1,2021,2
Campus Farm,1,31,6,1,2021,2
Campus Farm,1,31,6,1,2021,2
Campus Farm,1,31,6,1,2021,2
Downtown,1,32,6,1,2021,2
South Park,0,46,6,0,2021,2
Lakeside Park,1,38,6,1,2021,2
Arroyo Chico,1,28,6,1,2021,2
Roberts,1,50,6,1,2021,1
Arroyo Chico,1,28,6,1,2021,2
Arroyo Chico,1,28,6,1,2021,2
Feldman`s,1,45,6,1,2021,2
Feldman`s,1,45,6,1,2021,2
Palo Verde Park,1,36,6,1,2021,4
Palo Verde Park,1,36,6,1,2021,2
Dodge Flower,1,21,0,1,2021,2
Dodge Flower,1,21,0,1,2021,2
Dodge Flower,1,21,0,1,2021,2
Dodge Flower,1,21,0,1,2021,2
Dodge Flower,1,21,0,1,2021,2
Roberts,1,50,6,1,2021,1
Dodge Flower,1,21,0,1,2021,2
Dodge Flower,1,21,0,1,2021,2
Dodge Flower,1,21,0,1,2021,2
Downtown,1,28,0,1,2021,4
Downtown,1,28,0,1,2021,2
Downtown,1,26,0,1,2021,2
Miles,1,28,0,1,2021,2
Downtown,1,26,0,1,2021,2
Pie Allen,1,28,6,1,2021,2
Pie Allen,1,28,6,1,2021,2
Roberts,0,36,6,1,2021,2
Roberts,0,36,6,1,2021,2
Roberts,1,26,6,1,2021,2
Roberts,1,26,6,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Julia Keen,1,38,0,1,2021,2
Julia Keen,1,38,0,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Garden District,0,55,0,1,2021,2
Carriage Park,1,20,0,1,2021,1
Carriage Park,1,20,0,1,2021,1
Midvale Park,0,22,0,1,2021,4
West University,1,24,0,1,2021,1
South Park,1,47,0,1,2021,2
South Park,1,47,0,1,2021,2
Feldman`s,1,49,0,1,2021,2
Palo Verde,1,74,0,1,2021,5
Rancho Buena,0,22,0,1,2021,2
Rancho Buena,0,22,0,1,2021,2
Rancho Buena,0,22,0,1,2021,2
Mountain View,1,26,2,0,2021,2
Hedrick Acres,1,26,1,0,2021,2
Mountain View,1,26,1,0,2021,1
Hedrick Acres,1,26,1,0,2021,2
Hedrick Acres,1,26,1,0,2021,2
Mountain View,1,26,2,0,2021,5
Mountain View,1,26,2,0,2021,2
Mountain View,1,26,1,0,2021,2
Mountain View,1,26,2,0,2021,2
Mountain View,1,26,1,0,2021,2
Mountain View,1,26,1,0,2021,2
Lakeside Park,0,41,1,0,2021,2
Lakeside Park,0,41,1,0,2021,2
Lakeside Park,0,41,1,0,2021,2
Mountain View,1,26,1,0,2021,2
Lakeside Park,0,41,1,0,2021,2
Lakeside Park,0,41,1,0,2021,2
Lakeside Park,0,41,1,0,2021,2
Oak Flower,1,33,1,0,2021,2
Oak Flower,1,33,1,0,2021,2
Oak Flower,1,33,1,0,2021,2
Swan Way Park,1,35,1,0,2021,2
Swan Way Park,1,35,1,0,2021,2
Swan Way Park,1,35,1,0,2021,2
Swan Way Park,1,35,1,0,2021,2
Swan Way Park,1,35,1,0,2021,2
Amphi,1,46,2,0,2021,2
Amphi,0,29,2,0,2021,2
Amphi,0,29,2,0,2021,2
West University,0,49,2,0,2021,2
Fairgrounds,1,39,2,0,2021,2
Keeling,1,59,2,0,2021,2
Roberts,1,59,2,0,2021,2
Roberts,1,59,2,0,2021,2
Roberts,1,59,2,0,2021,2
Amphi,1,38,2,0,2021,2
Roberts,1,59,2,0,2021,2
Roberts,1,59,2,0,2021,2
Myers,1,24,2,0,2021,1
Arroyo Chico,1,21,2,0,2021,1
Midvale Park,0,19,2,0,2021,2
Dunbar Spring,1,44,2,0,2021,2
Midvale Park,1,46,2,0,2021,2
Dunbar Spring,1,44,2,0,2021,2
Midvale Park,1,15,2,0,2021,2
Dunbar Spring,1,44,2,0,2021,2
Broadway Pantano East,0,26,2,0,2021,5
Garden District,1,27,6,0,2021,1
Garden District,1,27,6,0,2021,1
Garden District,1,27,6,0,2021,1
Myers,1,26,3,0,2021,2
Corbett,1,23,3,0,2021,2
Garden District,1,27,6,0,2021,1
Rita Ranch,1,32,2,0,2021,2
Rita Ranch,1,32,2,0,2021,2
Rita Ranch,1,32,2,0,2021,2
Garden District,1,31,3,0,2021,2
Garden District,1,31,3,0,2021,2
Rita Ranch,1,32,2,0,2021,2
Rita Ranch,1,32,2,0,2021,2
Rita Ranch,1,32,2,0,2021,1
Rita Ranch,1,32,2,0,2021,2
Rita Ranch,1,32,2,0,2021,2
Duffy,1,33,3,0,2021,5
Duffy,1,33,3,0,2021,2
Duffy,1,33,3,0,2021,2
Duffy,1,33,3,0,2021,2
Midvale Park,1,13,3,0,2021,2
Garden District,1,31,3,0,2021,2
Keeling,1,45,3,0,2021,2
Keeling,1,45,3,0,2021,2
Keeling,1,45,3,0,2021,2
Midvale Park,0,24,6,0,2021,2
Carriage Park,1,29,4,0,2021,1
Amphi,1,56,2,0,2021,2
Carriage Park,1,29,4,0,2021,1
Sunset Villa,0,15,3,0,2021,5
Sunset Villa,0,15,3,0,2021,2
Sunset Villa,0,15,3,0,2021,2
Wakefield,1,17,3,0,2021,2
Wakefield,1,17,3,0,2021,2
Wakefield,1,17,3,0,2021,2
Wakefield,1,17,3,0,2021,2
Wakefield,1,17,3,0,2021,2
Sunset Villa,0,15,3,0,2021,5
Cherry Avenue,0,44,2,0,2021,4
Cherry Avenue,0,44,2,0,2021,4
Cherry Avenue,0,44,2,0,2021,4
Cherry Avenue,0,44,2,0,2021,2
Swan Way Park,1,25,3,0,2021,1
Corbett,1,36,3,0,2021,2
Thunderbird Heights/Wilmot Desert Esta,1,38,4,0,2021,2
Corbett,1,54,3,0,2021,2
Flowing Wells,1,29,4,0,2021,1
Wakefield,1,42,4,0,2021,1
Amphi,0,57,4,0,2021,2
Arroyo Chico,1,24,4,0,2021,4
Downtown,1,30,4,0,2021,1
Downtown,1,30,4,0,2021,1
Campus Farm,1,21,3,0,2021,5
Campus Farm,1,21,3,0,2021,1
Campus Farm,1,21,3,0,2021,2
El Rio Acres,1,57,4,0,2021,2
Corbett,1,33,4,0,2021,5
Corbett,1,33,4,0,2021,2
Amphi,1,35,4,0,2021,2
Amphi,1,35,4,0,2021,2
Midvale Park,0,35,4,0,2021,2
Downtown,0,39,4,0,2021,1
Duffy,1,33,4,0,2021,1
Sunset Villa,0,56,4,0,2021,2
Barrio Blue Moon,0,57,4,0,2021,2
Dietz,0,40,4,0,2021,2
Dietz,0,40,4,0,2021,2
Midvale Park,1,34,4,0,2021,1
Wakefield,0,30,5,0,2021,2
Wakefield,0,30,5,0,2021,2
Santa Cruz Southwest,0,14,6,0,2021,2
Peter Howell,1,23,6,0,2021,2
Peter Howell,1,23,6,0,2021,2
Peter Howell,1,23,6,0,2021,2
Richland Heights West,1,17,5,0,2021,1
Richland Heights West,1,17,5,0,2021,1
Miramonte,0,20,3,0,2021,1
Downtown,1,36,2,0,2021,1
Downtown,1,36,2,0,2021,1
Amphi,1,56,2,0,2021,2
Amphi,1,30,4,0,2021,5
Terra Del Sol,0,31,4,0,2021,2
Downtown,1,61,4,0,2021,2
Alvernon Heights,0,35,4,0,2021,2
Limberlost,1,29,4,0,2021,2
Limberlost,1,29,4,0,2021,5
Feldman`s,1,25,4,0,2021,1
Limberlost,1,29,4,0,2021,2
Alvernon Heights,0,35,4,0,2021,2
Alvernon Heights,0,35,4,0,2021,2
Oak Flower,1,28,4,0,2021,2
Oak Flower,1,28,4,0,2021,2
Broadway Pantano East,0,19,4,0,2021,2
Broadway Pantano East,1,20,4,0,2021,2
Hedrick Acres,0,15,4,0,2021,1
Colonia Del Valle,1,61,4,0,2021,2
Broadway Pantano East,1,20,4,0,2021,1
Miramonte,1,31,4,0,2021,2
Miramonte,1,31,4,0,2021,2
Miramonte,1,31,4,0,2021,2
Miramonte,1,31,4,0,2021,2
Miramonte,1,31,4,0,2021,2
Miramonte,1,31,4,0,2021,2
Miramonte,1,31,4,0,2021,2
Broadway/Northeast,1,45,4,0,2021,2
Broadway/Northeast,1,45,4,0,2021,2
Broadway/Northeast,1,45,4,0,2021,2
Peter Howell,1,51,4,0,2021,2
Peter Howell,1,51,4,0,2021,5
Flowing Wells,1,29,4,0,2021,2
Flowing Wells,1,29,4,0,2021,2
Miracle Manor,1,50,5,0,2021,1
Miracle Manor,1,50,5,0,2021,2
Thunderbird Heights/Wilmot Desert Esta,0,42,4,0,2021,2
Thunderbird Heights/Wilmot Desert Esta,0,42,4,0,2021,2
Millville,1,52,4,0,2021,2
Thunderbird Heights/Wilmot Desert Esta,0,42,4,0,2021,2
Millville,1,52,4,0,2021,2
Amphi,1,38,4,0,2021,2
Coronado Heights,1,36,5,0,2021,1
Coronado Heights,1,36,4,0,2021,2
Blenman-Elm,0,32,4,0,2021,2
Coronado Heights,1,36,4,0,2021,2
Blenman-Elm,0,32,4,0,2021,2
Blenman-Elm,0,32,4,0,2021,2
Blenman-Elm,0,32,4,0,2021,2
Drexel Park,0,17,3,0,2021,2
Midvale Park,1,31,5,0,2021,2
Santiago Hills,1,36,5,0,2021,2
Santiago Hills,1,36,5,0,2021,2
North Dodge,1,29,4,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Downtown,1,64,3,0,2021,2
Miramonte,1,25,3,0,2021,2
Duffy,1,25,3,0,2021,2
Duffy,1,25,3,0,2021,2
Duffy,1,25,3,0,2021,2
Duffy,1,25,3,0,2021,2
Barrio Nopal,0,27,3,0,2021,2
Barrio Nopal,0,21,3,0,2021,2
Duffy,1,25,3,0,2021,2
Avondale,1,24,4,0,2021,1
Palo Verde Park,1,24,4,0,2021,1
Avondale,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Naylor,1,34,4,0,2021,1
Amphi,1,  ,4,0,2021,2
Amphi,1,  ,4,0,2021,2
Amphi,1,  ,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Naylor,1,34,4,0,2021,2
Naylor,1,34,4,0,2021,2
Naylor,1,34,4,0,2021,2
Naylor,1,34,4,0,2021,2
Naylor,1,34,4,0,2021,2
Naylor,1,34,4,0,2021,2
Naylor,1,34,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
Palo Verde Park,1,24,4,0,2021,2
West University,1,22,3,0,2021,1
Amphi,0,21,4,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Menlo Park,1,38,3,0,2021,2
Avondale,1,41,5,0,2021,1
Avondale,1,41,5,0,2021,1
Avondale,1,41,5,0,2021,1
Julia Keen,1,  ,4,1,2021,2
Sunnyside,1,53,4,1,2021,5
Julia Keen,1,  ,4,1,2021,2
Flowing Wells,1,57,4,1,2021,1
Flowing Wells,1,57,4,1,2021,1
Downtown,1,27,4,1,2021,2
Roberts,1,28,4,1,2021,5
Roberts,1,28,4,1,2021,2
Roberts,1,28,4,1,2021,2
Roberts,1,28,4,1,2021,2
Miramonte,1,31,4,1,2021,1
Roberts,1,28,4,1,2021,2
Roberts,1,28,4,1,2021,2
Downtown,0,47,4,1,2021,2
La Madera,0,37,4,1,2021,2
Cherry Avenue,0,45,4,1,2021,2
Downtown,1,27,5,1,2021,2
South Park,1,30,5,1,2021,2
St. Cyrils,0,43,4,1,2021,2
Corbett,1,34,5,1,2021,2
St. Cyrils,0,43,4,1,2021,2
Peter Howell,1,  ,5,1,2021,1
Peter Howell,1,  ,5,1,2021,2
Peter Howell,1,  ,5,1,2021,2
Campbell-Grant,1,41,3,1,2021,1
Campbell-Grant,1,41,3,1,2021,2
Sam Hughes,0,38,4,1,2021,1
Sam Hughes,0,38,4,1,2021,1
Sam Hughes,0,38,4,1,2021,1
Sam Hughes,0,38,4,1,2021,1
Doolen-Fruitvale,1,57,4,1,2021,1
Doolen-Fruitvale,1,57,4,1,2021,1
Doolen-Fruitvale,1,57,4,1,2021,1
Doolen-Fruitvale,1,57,4,1,2021,1
Doolen-Fruitvale,1,57,4,1,2021,1
Doolen-Fruitvale,1,57,4,1,2021,1
Amphi,1,  ,5,1,2021,2
Sam Hughes,0,38,4,1,2021,1
Amphi,1,32,5,1,2021,2
Amphi,0,35,5,1,2021,2
Amphi,1,42,5,1,2021,2
Amphi,1,33,5,1,2021,2
Midvale Park,1,34,5,1,2021,2
Midvale Park,1,34,5,1,2021,2
Palo Verde,1,47,4,1,2021,1
Rose,0,43,5,1,2021,2
Lakeside Park,1,34,5,1,2021,2
Lakeside Park,1,34,5,1,2021,2
Campus Farm,1,19,5,1,2021,1
Balboa Heights,1,60,5,1,2021,2
Balboa Heights,1,60,5,1,2021,2
Campus Farm,1,19,5,1,2021,2
Amphi,1,15,5,1,2021,2
Amphi,1,15,5,1,2021,2
Amphi,1,15,5,1,2021,2
Amphi,1,15,5,1,2021,2
Amphi,1,15,5,1,2021,2
Broadway Pantano East,1,48,5,1,2021,2
Broadway Pantano East,1,48,5,1,2021,2
Amphi,1,  ,5,1,2021,2
Rincon Heights,1,32,5,1,2021,4
Rincon Heights,1,32,5,1,2021,2
Rincon Heights,1,32,5,1,2021,4
Iron Horse,1,46,5,1,2021,4
Iron Horse,1,46,5,1,2021,2
Iron Horse,1,  ,1,1,2021,2
Iron Horse,1,  ,1,1,2021,5
Iron Horse,1,  ,1,1,2021,4
Iron Horse,1,25,5,1,2021,2
Millville,1,34,4,1,2021,2
Miramonte,1,20,3,1,2021,2
Miramonte,1,20,3,1,2021,4
Millville,1,34,4,1,2021,4
Miramonte,1,20,3,1,2021,4
Miramonte,1,20,3,1,2021,2
Miramonte,1,20,3,1,2021,4
Midvale Park,0,50,5,1,2021,2
Midvale Park,0,50,5,1,2021,2
Stella Mann,1,38,5,1,2021,2
Stella Mann,1,38,5,1,2021,5
Roberts,1,32,2,1,2021,2
Myers,1,29,5,1,2021,2
North Dodge,1,21,3,1,2021,2
North Dodge,1,21,3,1,2021,2
North Dodge,1,21,3,1,2021,2
North Dodge,1,21,3,1,2021,2
North Dodge,1,21,3,1,2021,2
Amphi,1,32,4,1,2021,2
Menlo Park,1,75,4,1,2021,2
Santa Cruz Southwest,1,18,5,1,2021,1
Santa Cruz Southwest,1,18,5,1,2021,1
Santa Cruz Southwest,1,18,5,1,2021,1
Santa Cruz Southwest,1,18,5,1,2021,1
Dodge Flower,1,63,3,1,2021,2
Samos,0,18,1,1,2021,4
Samos,0,18,1,1,2021,2
Amphi,1,32,3,1,2021,2
Palo Verde,1,56,6,1,2021,5
